domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
airport,equipment_services,gse_asset,ground_handler_id,ground_handler_id,Ground Handler Id (Foreign Key),BIGINT,,airport.ground_handler.ground_handler_id,,,master_data,Foreign key linking to airport.ground_handler. Business justification: GSE assets are often owned and operated by ground handling service providers. This establishes the ownership/operator relationship between GSE assets and ground handlers. The existing owning_vendor_id,Internal - LLM Generated Cross-Domain Link
airport,equipment_services,gse_asset,home_station_id,home_station_id,Home Station Id (Foreign Key),BIGINT,,airport.station.station_id,,,master_data,Foreign key linking to airport.station. Business justification: gse_asset has a home station where it is normally based. Currently stores home_station_code (STRING). FK to station provides access to station details and ground handler. The home_station_code becomes,Internal - LLM Generated Cross-Domain Link
airport,equipment_services,gse_asset,lease_contract_id,lease_contract_id,Lease Contract Id (Foreign Key),BIGINT,,finance.lease_contract.lease_contract_id,,,master_data,"Foreign key linking to finance.lease_contract. Business justification: Leased GSE equipment requires IFRS 16 lease accounting for right-of-use asset recognition, lease liability calculation, and financial statement reporting. Essential for lease portfolio management and ",Internal - LLM Generated Cross-Domain Link
airport,equipment_services,gse_asset,occurrence_id,occurrence_id,Occurrence Id (Foreign Key),BIGINT,,safety.occurrence.occurrence_id,,,master_data,"Foreign key linking to safety.occurrence. Business justification: GSE assets are involved in many ground safety occurrences (equipment failures, collisions, maintenance defects). Asset-level occurrence history tracking supports fleet safety analysis and maintenance ",Internal - LLM Generated Cross-Domain Link
airport,equipment_services,gse_asset,owning_vendor_id,owning_vendor_id,Owning Vendor Id (Foreign Key),BIGINT,,procurement.vendor.vendor_id,,,master_data,"Foreign key linking to procurement.vendor. Business justification: GSE assets are purchased or leased from vendors. Linking to vendor master enables tracking of supplier performance, warranty claims, maintenance contracts, and asset acquisition costs. Critical for fl",Internal - LLM Generated Cross-Domain Link
airport,equipment_services,gse_asset,acquisition_cost_amount,acquisition_cost_amount,Acquisition Cost Amount,"DECIMAL(15,2)",,,confidential,,master_data,"Original purchase or acquisition cost of the equipment in the reporting currency, used for asset valuation and depreciation calculations.",SAP S/4HANA Fixed Asset Accounting
airport,equipment_services,gse_asset,acquisition_cost_currency_code,acquisition_cost_currency_code,Acquisition Cost Currency Code,STRING,,,,^[A-Z]{3}$,master_data,Three-letter ISO 4217 currency code for the acquisition cost amount.,ISO 4217 Currency Codes
airport,equipment_services,gse_asset,acquisition_date,acquisition_date,Acquisition Date,DATE,,,,,master_data,"Date on which the equipment was acquired by the owning organization, either through purchase, lease, or transfer.",SAP S/4HANA Fixed Asset Accounting
airport,equipment_services,gse_asset,availability_flag,availability_flag,Availability Flag,BOOLEAN,,,,,master_data,Boolean indicator of whether the equipment is currently available for assignment to flight turnaround operations. True indicates the asset can be scheduled; false indicates it is unavailable.,IATA Ground Operations Manual (IGOM)
airport,equipment_services,gse_asset,capacity_unit_of_measure,capacity_unit_of_measure,Capacity Unit of Measure,STRING,,,,KG|LBS|KVA|LITERS|GALLONS|PASSENGERS,master_data,"Unit of measure for the capacity value, defining whether capacity is expressed in weight, power, volume, or passenger count.",ISO 80000 International System of Quantities
airport,equipment_services,gse_asset,capacity_value,capacity_value,Capacity Value,"DECIMAL(12,2)",,,,,master_data,"Primary quantitative capacity specification for the equipment, such as towing capacity for tugs, power output for GPUs, or volume for fluid trucks. The principal measurement defining the equipment's operational capability.",IATA Airport Handling Manual (AHM)
airport,equipment_services,gse_asset,certification_expiry_date,certification_expiry_date,Certification Expiry Date,DATE,,,,,master_data,"Date on which the current safety certification expires, requiring recertification or inspection before continued operation. Critical for compliance tracking.",ICAO Annex 14 Aerodromes
airport,equipment_services,gse_asset,certification_number,certification_number,Certification Number,STRING,,,,,master_data,"Official certification or approval number issued by the relevant aviation authority or safety body, confirming the equipment meets operational safety standards.",ICAO Annex 14 Aerodromes
airport,equipment_services,gse_asset,current_station_code,current_station_code,Current Station Code,STRING,,,,^[A-Z]{3}$,master_data,"Three-letter IATA airport code identifying the current physical location of the equipment, which may differ from home station during temporary deployments or repositioning.",IATA Airport Codes
airport,equipment_services,gse_asset,depreciation_method,depreciation_method,Depreciation Method,STRING,,,,STRAIGHT_LINE|DECLINING_BALANCE|UNITS_OF_PRODUCTION,master_data,Accounting method used to calculate depreciation expense for the equipment asset over its useful life.,SAP S/4HANA Fixed Asset Accounting
airport,equipment_services,gse_asset,environmental_compliance_flag,environmental_compliance_flag,Environmental Compliance Flag,BOOLEAN,,,,,master_data,Boolean indicator of whether the equipment meets current environmental standards and emissions regulations applicable at the operating stations.,ICAO CORSIA Carbon Offsetting and Reduction Scheme
airport,equipment_services,gse_asset,equipment_registration_number,equipment_registration_number,Equipment Registration Number,STRING,,,,"^[A-Z0-9]{6,20}$",master_data,Official registration or serial number assigned to the GSE unit by the manufacturer or regulatory authority. Serves as the external business identifier for the asset.,IATA Ground Operations Manual (IGOM)
airport,equipment_services,gse_asset,equipment_subtype,equipment_subtype,Equipment Subtype,STRING,,,,,master_data,Secondary classification providing additional detail on the equipment variant or model family within the primary equipment type.,IATA Airport Handling Manual (AHM)
airport,equipment_services,gse_asset,equipment_type_code,equipment_type_code,Equipment Type Code,STRING,,,,,master_data,Classification code identifying the functional type of ground support equipment. Defines the primary operational role of the asset in ground handling operations. [ENUM-REF-CANDIDATE: PUSHBACK_TRACTOR|GPU|AIR_STARTER|BELT_LOADER|CATERING_TRUCK|LAVATORY_TRUCK|WATER_TRUCK|DEICING_VEHICLE|PASSENGER_BUS|BAGGAGE_TUG|ULD_LOADER — 11 candidates stripped; promote to reference product],IATA Airport Handling Manual (AHM)
airport,equipment_services,gse_asset,fuel_type,fuel_type,Fuel Type,STRING,,,,DIESEL|GASOLINE|ELECTRIC|HYBRID|LPG|CNG,master_data,"Type of fuel or power source used by the equipment, relevant for refueling logistics, environmental reporting, and operational cost tracking.",ISO 14001 Environmental Management Systems
airport,equipment_services,gse_asset,gps_tracking_enabled_flag,gps_tracking_enabled_flag,GPS Tracking Enabled Flag,BOOLEAN,,,,,master_data,Boolean indicator of whether the equipment is equipped with GPS tracking technology for real-time location monitoring and fleet management.,SITA Airport Management Platform
airport,equipment_services,gse_asset,insurance_expiry_date,insurance_expiry_date,Insurance Expiry Date,DATE,,,,,master_data,"Date on which the current insurance policy expires, requiring renewal to maintain coverage.",IATA Ground Operations Manual (IGOM)
airport,equipment_services,gse_asset,insurance_policy_number,insurance_policy_number,Insurance Policy Number,STRING,,,confidential,,master_data,"Policy number for the insurance coverage protecting the equipment asset against damage, theft, or liability.",IATA Ground Operations Manual (IGOM)
airport,equipment_services,gse_asset,last_maintenance_date,last_maintenance_date,Last Maintenance Date,DATE,,,,,master_data,Date of the most recent scheduled or unscheduled maintenance activity performed on the equipment.,ISO 9001 Quality Management Systems
airport,equipment_services,gse_asset,maintenance_status,maintenance_status,Maintenance Status,STRING,,,,CURRENT|OVERDUE|SCHEDULED|IN_PROGRESS,master_data,"Current state of the equipment's maintenance compliance, indicating whether maintenance is up to date, overdue, or actively being performed.",ISO 9001 Quality Management Systems
airport,equipment_services,gse_asset,manufacturer_name,manufacturer_name,Manufacturer Name,STRING,,,,,master_data,Name of the company that manufactured the ground support equipment unit.,ISO 9001 Quality Management Systems
airport,equipment_services,gse_asset,maximum_towing_weight_kg,maximum_towing_weight_kg,Maximum Towing Weight (Kilograms),"DECIMAL(10,2)",,,,,master_data,"Maximum aircraft weight in kilograms that the equipment can safely tow or push, applicable to pushback tractors and tugs. Critical for matching equipment to aircraft type.",IATA Airport Handling Manual (AHM)
airport,equipment_services,gse_asset,model_designation,model_designation,Model Designation,STRING,,,,,master_data,"Manufacturer's model number or designation for the equipment unit, identifying the specific product line and configuration.",ISO 9001 Quality Management Systems
airport,equipment_services,gse_asset,next_maintenance_due_date,next_maintenance_due_date,Next Maintenance Due Date,DATE,,,,,master_data,"Scheduled date for the next required maintenance inspection or service, based on manufacturer recommendations and operational hours.",ISO 9001 Quality Management Systems
